C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp..Wm.2.,temp..Co.,rh....,Precip..mm.,windspd..ms.1.,doy
2018,1262,2,22,13,0,139.9,-2.71,97.2,0.25,20.861,53
2018,1263,2,22,14,0,93.1,-2.25,98.3,0,18.302,53
2018,1264,2,22,15,0,65.62,-1.77,99.4,0.25,16.551,53
2018,1265,2,22,16,0,72.18,-1.41,99.8,0.25,18.312,53
2018,1266,2,22,17,0,31.31,-1.15,100,0,21.076,53
2018,1267,2,22,18,0,11.64,-1.02,100,0,21.275,53
2018,1268,2,22,19,0,0.02,-0.81,100,0.25,18.801,53
2018,1269,2,22,20,0,0,-0.65,100,0.25,22.363,53
2018,1270,2,22,21,0,0,-0.43,100,0.25,22.976,53
2018,1271,2,22,22,0,0,-0.26,100,0.51,17.27,53
2018,1272,2,22,23,0,0,-0.16,100,1.02,12.281,53
2018,1273,2,23,0,0,0,-0.2,100,0,9.233,54
2018,1274,2,23,1,0,0,-0.28,100,0,0,54
2018,1275,2,23,2,0,0,-0.29,100,0,0,54
2018,1276,2,23,3,0,0,-0.27,100,0.25,0,54
2018,1277,2,23,4,0,0,-0.27,99.1,0,0,54
2018,1278,2,23,5,0,0,-0.51,94.4,0,0,54
2018,1279,2,23,6,0,0,-1.56,93.7,0,0,54
2018,1280,2,23,7,0,0.28,-2.54,94,0,0,54
2018,1281,2,23,8,0,45.04,-3.1,92.3,0,0,54
2018,1282,2,23,9,0,191.8,-2.97,90.5,0,0,54
2018,1283,2,23,10,0,338.8,-2.87,89.8,0,0,54
2018,1284,2,23,11,0,465.1,-2.43,89.1,0.76,0,54
2018,1285,2,23,12,0,412,-2.14,91.5,1.02,0,54
2018,1286,2,23,13,0,318,-3.2,95.4,0.25,0,54
2018,1287,2,23,14,0,274.4,-4.47,94.7,0,0,54
2018,1288,2,23,15,0,236.4,-4.33,93,0,0,54
2018,1289,2,23,16,0,182,-3.92,92.4,0,0,54
2018,1290,2,23,17,0,93.1,-4.37,94,0,0,54
2018,1291,2,23,18,0,20.38,-4.74,95.1,0,0,54
2018,1292,2,23,19,0,0.24,-5.1,95.3,0,0,54
2018,1293,2,23,20,0,0,-4.95,94.9,0,0,54
2018,1294,2,23,21,0,0,-5.45,96.3,0,0,54
2018,1295,2,23,22,0,0,-5.81,96.3,0,0,54
2018,1296,2,23,23,0,0,-5.71,96.4,0,0,54
2018,1297,2,24,0,0,0,-5.83,96.9,0,0,55
2018,1298,2,24,1,0,0,-6.15,97.8,0,0,55
2018,1299,2,24,2,0,0,-6.23,98.1,0,0,55
2018,1300,2,24,3,0,0,-6.36,98.3,0,0,55
2018,1301,2,24,4,0,0,-6.44,97.6,0,0,55
2018,1302,2,24,5,0,0,-6.47,97.4,0,0,55
2018,1303,2,24,6,0,0,-6.5,97.1,0,0,55
2018,1304,2,24,7,0,0.25,-5.62,95.4,0,0,55
2018,1305,2,24,8,0,23.32,-4.86,96.1,0,0,55
2018,1306,2,24,9,0,70.43,-3.67,96.7,0,0,55
2018,1307,2,24,10,0,97.8,-2.3,97.3,0.25,0,55
2018,1308,2,24,11,0,75.13,-1.4,98.1,0.25,0,55
2018,1309,2,24,12,0,102.2,-0.82,99.7,0.25,0,55
2018,1310,2,24,13,0,82.7,-0.43,100,0,0,55
2018,1311,2,24,14,0,82.6,-0.17,100,0.25,0,55
2018,1312,2,24,15,0,78.61,-0.04,100,0.25,3.143,55
2018,1313,2,24,16,0,40.27,-0.03,100,0.25,4.051,55
2018,1314,2,24,17,0,18.97,-0.12,100,0.25,0,55
2018,1315,2,24,18,0,7.43,-0.4,100,0.76,0,55
2018,1316,2,24,19,0,0.23,-0.74,100,0.25,0,55
2018,1317,2,24,20,0,0,-1.23,97.7,0.25,0,55
2018,1318,2,24,21,0,0,-1.9,94.4,0,0,55
2018,1319,2,24,22,0,0,-2.71,94.2,0,0,55
2018,1320,2,24,23,0,0,-2.54,94.2,0,0,55
2018,1321,2,25,0,0,0,-2.13,92.3,0,0,56
2018,1322,2,25,1,0,0,-2.02,89.4,0,12.745,56
2018,1323,2,25,2,0,0,-4.03,86.7,0,45.045,56
2018,1324,2,25,3,0,0,-5.63,90.6,0,36.016,56
2018,1325,2,25,4,0,0,-5.89,87.5,0,33.262,56
2018,1326,2,25,5,0,0,-6,84.5,0,32.614,56
2018,1327,2,25,6,0,0,-6.19,84.9,0,27.481,56
2018,1328,2,25,7,0,0.88,-6.33,84.4,0,22.527,56
2018,1329,2,25,8,0,42.12,-5.98,83.4,0,21.62,56
2018,1330,2,25,9,0,110.7,-4.64,82.7,0,27.396,56
2018,1331,2,25,10,0,260.9,-2.94,80.9,0,36.869,56
2018,1332,2,25,11,0,458.8,-1.47,76.07,0,35.657,56
2018,1333,2,25,12,0,577.5,-0.14,76.71,0,32.589,56
2018,1334,2,25,13,0,651.4,0.8,75.35,0.25,31.781,56
2018,1335,2,25,14,0,614.9,1.68,73.81,0,35.717,56
2018,1336,2,25,15,0,502.5,2.43,69.77,0,35.971,56
2018,1337,2,25,16,0,389.4,3.07,64.02,0,33.786,56
2018,1338,2,25,17,0,238.6,3.14,73.7,0.51,27.785,56
2018,1339,2,25,18,0,70.9,2.19,77.75,0,13.698,56
2018,1340,2,25,19,0,0.82,0.53,89,0,4.14,56
2018,1341,2,25,20,0,0,-0.13,83,0,5.911,56
2018,1342,2,25,21,0,0,-0.55,93.3,0,5.273,56
2018,1343,2,25,22,0,0,-0.85,90.3,0,3.547,56
2018,1344,2,25,23,0,0,-0.45,90.8,0,1.097,56
2018,1345,2,26,0,0,0,-1.29,93.1,0,1.187,57
2018,1346,2,26,1,0,0,-1.6,95.4,0,1.018,57
2018,1347,2,26,2,0,0,-1.95,95.4,0,6.734,57
2018,1348,2,26,3,0,0,-2.03,91.1,0,10.231,57
2018,1349,2,26,4,0,0,-1.81,91.7,0,13.134,57
2018,1350,2,26,5,0,0,-2.35,90.2,0,11.947,57
2018,1351,2,26,6,0,0,-2.34,92.3,0,12.152,57
2018,1352,2,26,7,0,1.62,-3.32,91.6,0,9.488,57
2018,1353,2,26,8,0,84,-2.27,89.4,0,8.356,57
2018,1354,2,26,9,0,249.7,-0.15,85.6,0,10.65,57
2018,1355,2,26,10,0,412.4,1.92,80.9,0,13.668,57
2018,1356,2,26,11,0,543.1,3.97,75.75,0,15.998,57
2018,1357,2,26,12,0,624.4,6.06,69.49,0,18.437,57
2018,1358,2,26,13,0,649.1,7.63,65.31,0,21.28,57
2018,1359,2,26,14,0,615.2,9.06,58.05,0,20.652,57
2018,1360,2,26,15,0,526.3,10.45,56.31,0,21.61,57
2018,1361,2,26,16,0,389.5,10.62,60.8,0,25.925,57
2018,1362,2,26,17,0,229.2,9.7,62.97,0,24.009,57
2018,1363,2,26,18,0,72.54,6.81,80.8,0,15.908,57
2018,1364,2,26,19,0,0.92,3.9,74.34,0,8.281,57
2018,1365,2,26,20,0,0,3.04,77.54,0,9.772,57
2018,1366,2,26,21,0,0,2.39,76.79,0,12.102,57
2018,1367,2,26,22,0,0,3.29,74.42,0,15.813,57
2018,1368,2,26,23,0,0,3.03,75.6,0,17.105,57
2018,1369,2,27,0,0,0,2.77,77.07,0,16.073,58
2018,1370,2,27,1,0,0,2.59,80,0,17.769,58
2018,1371,2,27,2,0,0,2.84,76.45,0,19.719,58
2018,1372,2,27,3,0,0,2.76,80.5,0,15.678,58
2018,1373,2,27,4,0,0,2.72,81.8,0,15.389,58
2018,1374,2,27,5,0,0,2.15,84.7,0,12.675,58
2018,1375,2,27,6,0,0,1.88,83.4,0,11.573,58
2018,1376,2,27,7,0,1.24,1.82,85.2,0,12.675,58
2018,1377,2,27,8,0,72.92,2.71,85.5,0,16.392,58
2018,1378,2,27,9,0,238.1,4.06,83.5,0,15.768,58
2018,1379,2,27,10,0,269.9,5.33,83.8,0,19.804,58
2018,1380,2,27,11,0,449.9,8.46,80,0,15.454,58
2018,1381,2,27,12,0,611.4,11.59,74.3,0,26.623,58
2018,1382,2,27,13,0,592.8,12.94,67.34,0,34.155,58
2018,1383,2,27,14,0,552.6,13.54,69.35,0,36.31,58
2018,1384,2,27,15,0,496.5,13.89,68.69,0,32.619,58
2018,1385,2,27,16,0,378.7,14.43,71.88,0,22.223,58
2018,1386,2,27,17,0,220.4,14.17,76.29,0,13.698,58
2018,1387,2,27,18,0,66.66,11.53,85.1,0,5.407,58
2018,1388,2,27,19,0,0.91,7.51,88.4,0,11.378,58
2018,1389,2,27,20,0,0,5,91.8,0,10.51,58
2018,1390,2,27,21,0,0,4.21,93.7,0,13.688,58
2018,1391,2,27,22,0,0,3.55,96,0,13.678,58
2018,1392,2,27,23,0,0,2.46,98,0,11.329,58
2018,1393,2,28,0,0,0,2.13,97.9,0,6.664,59
2018,1394,2,28,1,0,0,2.26,96.6,0,9.857,59
2018,1395,2,28,2,0,0,1.97,96.4,0,10.954,59
2018,1396,2,28,3,0,0,0.95,97.1,0,13.678,59
2018,1397,2,28,4,0,0,-0.76,98.2,0,6.645,59
2018,1398,2,28,5,0,0,-0.94,97.6,0,6.161,59
2018,1399,2,28,6,0,0,-0.86,97.1,0,12.346,59
2018,1400,2,28,7,0,1.41,-1.12,97.5,0,10.311,59
2018,1401,2,28,8,0,38.15,-0.75,95.7,0,10.296,59
2018,1402,2,28,9,0,177.1,-0.01,92.9,0,12.745,59
2018,1403,2,28,10,0,365.6,1.58,90.8,0,16.99,59
2018,1404,2,28,11,0,480.8,3.45,88.8,0,14.696,59
2018,1405,2,28,12,0,375.1,4.49,86.4,0,10.72,59
2018,1406,2,28,13,0,380,5.64,86.2,0,10.7,59
2018,1407,2,28,14,0,412,6.86,83.7,0,14.142,59
2018,1408,2,28,15,0,351.4,7.69,86.7,0,17.828,59
2018,1409,2,28,16,0,300.1,6.17,86.1,0,23.869,59
2018,1410,2,28,17,0,147.1,5.22,88,0,22.946,59
2018,1411,2,28,18,0,34.99,4.21,89.7,0,17.684,59
2018,1412,2,28,19,0,0.64,2.34,94.8,0,16.681,59
2018,1413,2,28,20,0,0,0.45,95.2,0,16.003,59
2018,1414,2,28,21,0,0,0.35,93.6,0,18.736,59
2018,1415,2,28,22,0,0,0.12,92.2,0,21.36,59
2018,1416,2,28,23,0,0,-0.07,91.7,0,19.41,59
2018,1417,3,1,0,0,0,-0.11,90.9,0,20.168,60
2018,1418,3,1,1,0,0,-0.17,89,0,23.77,60
2018,1419,3,1,2,0,0,-0.23,87.3,0,24.643,60
2018,1420,3,1,3,0,0,-0.6,84.9,0,19.744,60
2018,1421,3,1,4,0,0,-1,85.3,0,22.009,60
2018,1422,3,1,5,0,0,-1.07,80.7,0,26.982,60
2018,1423,3,1,6,0,0,-1.26,78.47,0,29.86,60
2018,1424,3,1,7,0,1.93,-1.36,74.24,0,32.804,60
2018,1425,3,1,8,0,98.6,-1.01,70.27,0,25.201,60
2018,1426,3,1,9,0,266.2,-0.18,70.01,0,22.647,60
2018,1427,3,1,10,0,429.3,1.07,72.24,0,16.766,60
2018,1428,3,1,11,0,563.5,2.67,59.19,0,16.571,60
2018,1429,3,1,12,0,647.1,4.1,68.59,0,19.744,60
2018,1430,3,1,13,0,674.8,4.31,74.05,0,22.942,60
2018,1431,3,1,14,0,642.6,4.88,65.25,0,22.019,60
2018,1432,3,1,15,0,553.1,5.55,65.43,0,19.21,60
2018,1433,3,1,16,0,417.4,5.56,64.27,0,17.674,60
2018,1434,3,1,17,0,252.5,5.29,66.38,0,14.451,60
2018,1435,3,1,18,0,88.4,3.73,77.15,0,14.995,60
2018,1436,3,1,19,0,1.79,0.84,87.4,0,4.659,60
2018,1437,3,1,20,0,0,-0.48,92.7,0,2.01,60
2018,1438,3,1,21,0,0,-0.72,91.1,0,5.183,60
2018,1439,3,1,22,0,0,-1.31,90.7,0,3.726,60
2018,1440,3,1,23,0,0,-1.49,92.2,0,6.35,60
2018,1441,3,2,0,0,0,-2.24,92,0,2.3,61
2018,1442,3,2,1,0,0,-2.04,93.1,0,5.791,61
2018,1443,3,2,2,0,0,-2.93,95,0,0.04,61
2018,1444,3,2,3,0,0,-3,94.8,0,5.796,61
2018,1445,3,2,4,0,0,-3.03,96,0,3.048,61
2018,1446,3,2,5,0,0,-3.72,97.1,0,0.224,61
2018,1447,3,2,6,0,0,-4.08,97.8,0,0,61
2018,1448,3,2,7,0,3.52,-3.39,96.8,0,6.959,61
2018,1449,3,2,8,0,30.49,-2.54,91.9,0,9.917,61
2018,1450,3,2,9,0,178.6,-1.44,88.2,0,11.822,61
2018,1451,3,2,10,0,395,0.28,80.9,0,17.953,61
2018,1452,3,2,11,0,527.3,2,78.41,0,21.734,61
2018,1453,3,2,12,0,574.4,3.49,70.79,0,26.783,61
2018,1454,3,2,13,0,600.7,4.99,63.23,0,25.501,61
2018,1455,3,2,14,0,624.4,6.47,57.69,0,30.933,61
2018,1456,3,2,15,0,537.1,7.31,56.05,0,37.203,61
2018,1457,3,2,16,0,323.5,7.66,56.48,0,35.602,61
2018,1458,3,2,17,0,232.3,7.77,52.74,0,32.085,61
2018,1459,3,2,18,0,81.6,6.8,61.73,0,26.743,61
2018,1460,3,2,19,0,1.75,4.46,68.47,0,16.023,61
2018,1461,3,2,20,0,0,3.44,70.9,0,17.559,61
2018,1462,3,2,21,0,0,2.47,76.64,0,18.721,61
2018,1463,3,2,22,0,0,1.92,78.3,0,18.198,61
2018,1464,3,2,23,0,0,1.83,79.48,0,20.891,61
2018,1465,3,3,0,0,0,1.93,75.45,0,27.122,62
2018,1466,3,3,1,0,0,2.21,76.89,0,27.985,62
2018,1467,3,3,2,0,0,1.59,76.04,0,24.653,62
2018,1468,3,3,3,0,0,1.6,78.17,0,30.359,62
2018,1469,3,3,4,0,0,1.15,82.2,0,28.359,62
2018,1470,3,3,5,0,0,0.59,85,0,27.88,62
2018,1471,3,3,6,0,0,0.22,85.7,0,25.53,62
2018,1472,3,3,7,0,3.12,0.16,85.5,0,29.367,62
2018,1473,3,3,8,0,92.2,0.45,83.1,0,28.753,62
2018,1474,3,3,9,0,255.8,1.73,77.86,0,36.49,62
2018,1475,3,3,10,0,416.9,3.31,73.98,0,39.732,62
2018,1476,3,3,11,0,547.4,5.16,67.25,0,39.258,62
2018,1477,3,3,12,0,629.4,7.3,63.9,0,41.852,62
2018,1478,3,3,13,0,656.3,9.03,63.98,0,46.641,62
2018,1479,3,3,14,0,617,10.51,61.3,0,46.591,62
2018,1480,3,3,15,0,525.5,11.15,58.98,0,51.081,62
2018,1481,3,3,16,0,395.1,11.37,56.47,0,53.076,62
2018,1482,3,3,17,0,238.2,10.97,57.75,0,50.782,62
2018,1483,3,3,18,0,80.6,9.52,64.48,0,37.248,62
2018,1484,3,3,19,0,1.59,7.52,68.44,0,33.826,62
2018,1485,3,3,20,0,0,6.23,70.81,0,31.222,62
2018,1486,3,3,21,0,0,5.33,71.57,0,24.428,62
2018,1487,3,3,22,0,0,5.27,73.86,0,25.291,62
2018,1488,3,3,23,0,0,4.98,72.3,0,27.007,62
2018,1489,3,4,0,0,0,4.61,71.45,0,28.773,63
2018,1490,3,4,1,0,0,4.34,70.79,0,23.555,63
2018,1491,3,4,2,0,0,4.36,70.42,0,28.289,63
2018,1492,3,4,3,0,0,4.3,73.23,0,32.36,63
2018,1493,3,4,4,0,0,3.97,73.67,0,28.858,63
2018,1494,3,4,5,0,0,3.67,75.72,0,26.344,63
2018,1495,3,4,6,0,0,3.26,77.7,0,28.179,63
2018,1496,3,4,7,0,1.6,3.01,77.96,0,30.085,63
2018,1497,3,4,8,0,43.11,2.9,78.67,0,33.512,63
2018,1498,3,4,9,0,122.1,3.47,75.72,0,36.794,63
2018,1499,3,4,10,0,215.6,4.77,68.08,0,34.205,63
2018,1500,3,4,11,0,239.8,6.98,65.97,0,32.504,63
2018,1501,3,4,12,0,395.9,8.66,59.99,0,32.973,63
2018,1502,3,4,13,0,583.9,10.82,54.37,0,37.313,63
2018,1503,3,4,14,0,595.1,12.65,50.22,0,42.202,63
2018,1504,3,4,15,0,455.2,12.91,50.71,0,47.888,63
2018,1505,3,4,16,0,236.2,12.38,52.46,0,42.102,63
2018,1506,3,4,17,0,115.5,11.67,58.47,0,37.338,63
2018,1507,3,4,18,0,17.45,10.54,61.73,0,39.308,63
2018,1508,3,4,19,0,0.78,9.55,62.86,0,40.755,63
2018,1509,3,4,20,0,0,9.13,62.99,0,42.401,63
2018,1510,3,4,21,0,0,8.61,64.43,0,41.354,63
2018,1511,3,4,22,0,0,8.21,65.51,0,34.904,63
2018,1512,3,4,23,0,0,7.86,63.6,0,33.642,63
2018,1513,3,5,0,0,0,7.43,65.52,0,30.998,64
2018,1514,3,5,1,0,0,6.12,76.18,2.79,30.339,64
2018,1515,3,5,2,0,0,5.26,80.2,0.25,32.988,64
2018,1516,3,5,3,0,0,4.83,82.1,0,38.775,64
2018,1517,3,5,4,0,0,4.04,89.6,0,43.898,64
2018,1518,3,5,5,0,0,3.23,94.9,0,43.997,64
2018,1519,3,5,6,0,0,2.66,98.2,0.51,49.784,64
2018,1520,3,5,7,0,0.18,2.3,98.3,1.52,50.782,64
2018,1521,3,5,8,0,4.64,2.1,98.5,0,51.43,64
2018,1522,3,5,9,0,17.27,2.08,99.4,0,52.228,64
2018,1523,3,5,10,0,34.39,2.29,99.8,0,54.473,64
2018,1524,3,5,11,0,30.78,2.5,99.9,2.54,53.226,64
2018,1525,3,5,12,0,28.16,2.68,99.6,2.29,48.138,64
2018,1526,3,5,13,0,63.36,3.02,100,1.02,42.85,64
2018,1527,3,5,14,0,98.9,0.37,93.2,0.51,51.779,64
2018,1528,3,5,15,0,121.6,-0.22,90.2,0,51.53,64
2018,1529,3,5,16,0,117.2,-0.84,93.4,0,49.385,64
2018,1530,3,5,17,0,66.75,-1.08,92.9,0,40.206,64
2018,1531,3,5,18,0,36.65,-0.99,91.3,0,37.717,64
2018,1532,3,5,19,0,0.38,-1.05,90.3,0,37.892,64
2018,1533,3,5,20,0,0,-1.33,90,0,30.748,64
2018,1534,3,5,21,0,0,-1.32,89.6,0,30.045,64
2018,1535,3,5,22,0,0,-1.73,93.1,0,29.716,64
2018,1536,3,5,23,0,0,-1.98,95.4,0,27.192,64
2018,1537,3,6,0,0,0,-2.01,90.2,0,26.159,65
2018,1538,3,6,1,0,0,-2.17,93.6,0.25,22.602,65
2018,1539,3,6,2,0,0,-2.9,91.9,0.51,20.462,65
2018,1540,3,6,3,0,0,-3.05,92.1,1.02,33.437,65
2018,1541,3,6,4,0,0,-3.62,95.5,0.76,30.933,65
2018,1542,3,6,5,0,0,-3.75,96.3,0.76,27.805,65
2018,1543,3,6,6,0,0,-3.91,96.2,1.27,24.847,65
2018,1544,3,6,7,0,2.31,-4.02,96.5,1.02,20.921,65
2018,1545,3,6,8,0,52.82,-4.05,97,1.02,14.127,65
2018,1546,3,6,9,0,164.5,-3.65,95.3,0.51,11.189,65
2018,1547,3,6,10,0,375.4,-2.57,90.9,0.76,16.651,65
2018,1548,3,6,11,0,469.7,-2.07,91.4,0.25,21.071,65
2018,1549,3,6,12,0,568,-1.46,87,0,23.55,65
2018,1550,3,6,13,0,475.6,-1.33,90.7,0.76,20.343,65
2018,1551,3,6,14,0,468.5,-0.62,91.8,0.51,27.351,65
2018,1552,3,6,15,0,354.9,-0.22,89.7,0,32.225,65
2018,1553,3,6,16,0,193,0.04,89.9,0,33.387,65
2018,1554,3,6,17,0,90,-0.4,90.2,0,35.368,65
2018,1555,3,6,18,0,25.71,-0.92,90.5,0,35.128,65
2018,1556,3,6,19,0,1.05,-1.23,88.7,0,31.846,65
2018,1557,3,6,20,0,0,-1.17,90.2,0,24.772,65
2018,1558,3,6,21,0,0,-1.23,90,0,26.324,65
2018,1559,3,6,22,0,0,-1.51,89.9,0,17.245,65
2018,1560,3,6,23,0,0,-1.8,86.4,0,17.185,65
2018,1561,3,7,0,0,0,-2.07,81.5,0,24.189,66
2018,1562,3,7,1,0,0,-3.07,87.9,0,12.875,66
2018,1563,3,7,2,0,0,-4.76,88.5,0,22.298,66
2018,1564,3,7,3,0,0,-5.49,90.5,0,33.178,66
2018,1565,3,7,4,0,0,-6.41,90.4,0,29.88,66
2018,1566,3,7,5,0,0,-7.11,89.2,0,31.611,66
2018,1567,3,7,6,0,0,-8.04,88.8,0,24.682,66
2018,1568,3,7,7,0,8.61,-8.17,88.1,0,27.825,66
2018,1569,3,7,8,0,116,-7.94,86.9,0,24.962,66
2018,1570,3,7,9,0,312.6,-6.89,82.7,0,24.667,66
2018,1571,3,7,10,0,485.3,-5.35,76.77,0,19.165,66
2018,1572,3,7,11,0,637.8,-4.36,70.83,0,22.138,66
2018,1573,3,7,12,0,578.8,-3.97,73.31,0,26.783,66
2018,1574,3,7,13,0,583,-3,74.9,0,25.126,66
2018,1575,3,7,14,0,397.9,-2.94,76.9,0,27.89,66
2018,1576,3,7,15,0,299.6,-2.7,80.7,0,17.549,66
2018,1577,3,7,16,0,202.3,-2.88,85.6,0,22.378,66
2018,1578,3,7,17,0,68.42,-3.19,91.4,0,28.608,66
2018,1579,3,7,18,0,22.59,-3.53,92,0,31.826,66
2018,1580,3,7,19,0,0.95,-4.14,89,0,19.415,66
2018,1581,3,7,20,0,0,-4.75,80.3,0,23.231,66
2018,1582,3,7,21,0,0,-5.82,79.4,0,20.552,66
2018,1583,3,7,22,0,0,-6.5,82.4,0,20.472,66
2018,1584,3,7,23,0,0,-6.98,85.4,0,21.295,66
2018,1585,3,8,0,0,0,-7.74,85.8,0,19.11,67
2018,1586,3,8,1,0,0,-7.88,85.7,0,19.135,67
2018,1587,3,8,2,0,0,-8.4,87,0,17.025,67
2018,1588,3,8,3,0,0,-8.45,86.2,0,21.245,67
2018,1589,3,8,4,0,0,-9.01,88.6,0,18.756,67
2018,1590,3,8,5,0,0,-9.43,89.3,0,18.946,67
2018,1591,3,8,6,0,0,-9.58,89.6,0,17.005,67
2018,1592,3,8,7,0,9.03,-9.58,89.6,0,19.165,67
2018,1593,3,8,8,0,133,-8.99,88.2,0,20.502,67
2018,1594,3,8,9,0,310.7,-7.95,83.7,0,22.692,67
2018,1595,3,8,10,0,482.6,-6.62,81.1,0,20.003,67
2018,1596,3,8,11,0,616.7,-5.08,75.81,0,15.723,67
2018,1597,3,8,12,0,699.6,-4.3,73.37,0,20.213,67
2018,1598,3,8,13,0,721.8,-3.52,73.18,0,17.439,67
2018,1599,3,8,14,0,645.9,-2.95,68.71,0,13.294,67
2018,1600,3,8,15,0,463.1,-2.41,69.43,0,10.032,67
2018,1601,3,8,16,0,402.2,-2.03,63.27,0,11.179,67
2018,1602,3,8,17,0,277.7,-1.57,63.2,0,8.276,67
2018,1603,3,8,18,0,102.4,-2.12,70.05,0,8.695,67
2018,1604,3,8,19,0,2.89,-3.86,78.6,0,4.874,67
2018,1605,3,8,20,0,0,-4.67,82.4,0,3.307,67
2018,1606,3,8,21,0,0,-5.14,80.9,0,1.791,67
2018,1607,3,8,22,0,0,-5.16,80.5,0,3.103,67
2018,1608,3,8,23,0,0,-5.56,85.8,0,1.995,67
2018,1609,3,9,0,0,0,-5.96,88.3,0,1.312,68
2018,1610,3,9,1,0,0,-5.59,92.9,0,5.432,68
2018,1611,3,9,2,0,0,-5.41,91.7,0,10.336,68
2018,1612,3,9,3,0,0,-5.27,90.2,0,12.192,68
2018,1613,3,9,4,0,0,-5.37,89.7,0,14.167,68
2018,1614,3,9,5,0,0,-5.46,89.9,0,12.486,68
2018,1615,3,9,6,0,0,-5.64,89.3,0,13.414,68
2018,1616,3,9,7,0,3.94,-5.72,87.5,0,16.277,68
2018,1617,3,9,8,0,47.1,-5.34,86.1,0,18.592,68
2018,1618,3,9,9,0,157.6,-4.51,81.7,0,19.076,68
2018,1619,3,9,10,0,259.3,-3.39,82.1,0,19.939,68
2018,1620,3,9,11,0,302.7,-2.55,79.79,0,20.866,68
2018,1621,3,9,12,0,395.2,-1.64,78.49,0,20.093,68
2018,1622,3,9,13,0,373.6,-1.01,78.43,0,14.621,68
2018,1623,3,9,14,0,396.8,-0.11,75.45,0,13.304,68
2018,1624,3,9,15,0,460.7,1.25,68.65,0,15.304,68
2018,1625,3,9,16,0,219.5,1.71,68.88,0,14.92,68
2018,1626,3,9,17,0,135.6,1.55,71.65,0,14.406,68
2018,1627,3,9,18,0,44.61,1.02,74.81,0,11.967,68
2018,1628,3,9,19,0,3.69,0.37,82.3,0,10.126,68
2018,1629,3,9,20,0,0,-1.05,90.5,0,12.197,68
2018,1630,3,9,21,0,0,-1.7,89,0,12.945,68
2018,1631,3,9,22,0,0,-1.72,88.2,0,14.252,68
2018,1632,3,9,23,0,0,-2.31,88.2,0,11.837,68
2018,1633,3,10,0,0,0,-2.87,88.4,0,11.907,69
2018,1634,3,10,1,0,0,-3.02,89,0,14.312,69
2018,1635,3,10,2,0,0,-3.04,87.7,0,15.314,69
2018,1636,3,10,3,0,0,-3.26,88.8,0,12.88,69
2018,1637,3,10,4,0,0,-3.54,87.8,0,14.496,69
2018,1638,3,10,5,0,0,-3.29,87.8,0,13.124,69
2018,1639,3,10,6,0,0,-3.53,88.8,0,12.646,69
2018,1640,3,10,7,0,9.22,-3.5,88.3,0,12.965,69
2018,1641,3,10,8,0,54.45,-2.79,84.1,0,20.168,69
2018,1642,3,10,9,0,117.8,-1.62,82.9,0,24.039,69
2018,1643,3,10,10,0,119.6,-0.6,80.3,0,23.785,69
2018,1644,3,10,11,0,105.8,-0.08,79.53,0,17.948,69
2018,1645,3,10,12,0,179.8,0.56,74.21,0,15.2,69
2018,1646,3,10,13,0,416.6,2.07,71.32,0,21.989,69
2018,1647,3,10,14,0,498,3.76,66.29,0,23.685,69
2018,1648,3,10,15,0,515.9,5.28,62.44,0,25.516,69
2018,1649,3,10,16,0,398.6,5.99,64.34,0,25.416,69
2018,1650,3,10,17,0,189.8,5.23,62.4,0,27.326,69
2018,1651,3,10,18,0,74.63,3.89,72.72,0,24.667,69
2018,1652,3,10,19,0,2.58,2.37,71.09,0,26.109,69
2018,1653,3,10,20,0,0,2.07,70.55,0,21.59,69
2018,1654,3,10,21,0,0,2.12,72.37,0,12.326,69
2018,1655,3,10,22,0,0,1.68,77.64,0,12.301,69
2018,1656,3,10,23,0,0,1.15,86.4,0,12.187,69
2018,1657,3,11,0,0,0,0.75,84.8,0,10.451,70
2018,1658,3,11,1,0,0,1.12,76.08,0,15.888,70
2018,1659,3,11,2,0,0,1.235,77.015,0,17.6265,70
2018,1660,3,11,3,0,0,1.35,77.95,0,19.365,70
2018,1661,3,11,4,0,0,1.14,84.7,0,19.26,70
2018,1662,3,11,5,0,0,0.51,82,0,13.723,70
2018,1663,3,11,6,0,0,0.26,88.6,0,11.329,70
2018,1664,3,11,7,0,0,-0.01,87.2,0,8.834,70
2018,1665,3,11,8,0,1.46,-0.1,92.8,0,13.823,70
2018,1666,3,11,9,0,42.24,-0.45,95.7,0,11.807,70
2018,1667,3,11,10,0,122.5,-0.11,94.5,0,8.216,70
2018,1668,3,11,11,0,219.1,0.79,84,0,5.547,70
2018,1669,3,11,12,0,494.7,2.7,78.53,0,8.046,70
2018,1670,3,11,13,0,529.2,3.93,66.79,0,7.133,70
2018,1671,3,11,14,0,497.6,4.66,64.99,0,8.66,70
2018,1672,3,11,15,0,441.4,4.95,70.62,0,10.451,70
2018,1673,3,11,16,0,339.9,4.93,74.17,0,15.998,70
2018,1674,3,11,17,0,151.8,4.47,76.66,0,20.208,70
2018,1675,3,11,18,0,82.7,3.31,91.3,0,16.651,70
2018,1676,3,11,19,0,19.57,1.39,92.1,0,16.048,70
2018,1677,3,11,20,0,0.81,0.91,91.7,0,12.261,70
2018,1678,3,11,21,0,0,0.61,91.9,0,19.943,70
