C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp..Wm.2.,temp..Co.,rh....,Precip..mm.,windspd..ms.1.,doy
2019,1306,2,24,9,0,163.7,-13.05,90.4,0,13.179,55
2019,1307,2,24,10,0,421,-12.68,88.3,0,14.355,55
2019,1308,2,24,11,0,572.6,-12.13,88.4,0,13.777,55
2019,1309,2,24,12,0,657.4,-11.32,88.6,0,12.281,55
2019,1310,2,24,13,0,689.6,-11.03,86.5,0,12.222,55
2019,1311,2,24,14,0,652.8,-10.99,84.7,0,12.162,55
2019,1312,2,24,15,0,547.2,-11.1,84.8,0,11.952,55
2019,1313,2,24,16,0,395.5,-11.51,84.9,0,11.773,55
2019,1314,2,24,17,0,207.1,-12.18,84.3,0,10.686,55
2019,1315,2,24,18,0,60.48,-13.05,84.9,0,9.64,55
2019,1316,2,24,19,0,0.685,-14,84.1,0,9.361,55
2019,1317,2,24,20,0,0,-14.62,84.7,0,7.835,55
2019,1318,2,24,21,0,0,-15.38,84.3,0,7.65,55
2019,1319,2,24,22,0,0,-16.09,83.2,0,6.964,55
2019,1320,2,24,23,0,0,-16.64,82.4,0,5.995,55
2019,1321,2,25,0,0,0,-17.32,84.4,0,5.166,56
2019,1322,2,25,1,0,0,-17.3,82.9,0,4.975,56
2019,1323,2,25,2,0,0,-17.41,82.4,0,3.271,56
2019,1324,2,25,3,0,0,-17.84,81.7,0,1.314,56
2019,1325,2,25,4,0,0,-18.61,83.1,0,2.484,56
2019,1326,2,25,5,0,0,-18.92,83.1,0,1.928,56
2019,1327,2,25,6,0,0,-19.5,83.9,0,0.967,56
2019,1328,2,25,7,0,0.924,-19.45,82.5,0,0,56
2019,1329,2,25,8,0,48.38,-18.3,81.4,0,1.053,56
2019,1330,2,25,9,0,196.2,-17.14,74.04,0,2.017,56
2019,1331,2,25,10,0,425,-15.88,73.74,0,2.554,56
2019,1332,2,25,11,0,525.3,-15.27,74.1,0,2.867,56
2019,1333,2,25,12,0,521.3,-14.56,74.3,0,3.06,56
2019,1334,2,25,13,0,498.7,-14.11,75.38,0,3.709,56
2019,1335,2,25,14,0,446.1,-13.75,75.35,0,3.082,56
2019,1336,2,25,15,0,326.8,-13.88,79.64,0,3.583,56
2019,1337,2,25,16,0,248,-13.88,80.4,0,4.252,56
2019,1338,2,25,17,0,135.3,-14.02,81.7,0,4.048,56
2019,1339,2,25,18,0,36.74,-14.57,82.6,0,3.744,56
2019,1340,2,25,19,0,0.226,-14.94,83.2,0,3.953,56
2019,1341,2,25,20,0,0,-15.12,85.6,0,3.904,56
2019,1342,2,25,21,0,0,-15.4,85.3,0,3.518,56
2019,1343,2,25,22,0,0,-15.82,86.2,0,3.613,56
2019,1344,2,25,23,0,0,-16.12,85.8,0,4.289,56
2019,1345,2,26,0,0,0,-16.31,85.2,0,4.306,57
2019,1346,2,26,1,0,0,-16.3,83.8,0,4.677,57
2019,1347,2,26,2,0,0,-16.32,83.4,0,4.72,57
2019,1348,2,26,3,0,0,-16.12,82.1,0,4.442,57
2019,1349,2,26,4,0,0,-15.92,82.6,0,4.404,57
2019,1350,2,26,5,0,0,-15.83,83.4,0,5.012,57
2019,1351,2,26,6,0,0,-15.72,84.5,0,5.597,57
2019,1352,2,26,7,0,0.616,-15.32,83.6,0,5.489,57
2019,1353,2,26,8,0,44.04,-14.86,83.1,0,5.39,57
2019,1354,2,26,9,0,147.7,-14.28,83.3,0,5.944,57
2019,1355,2,26,10,0,267.5,-13.73,83.3,0,6.09,57
2019,1356,2,26,11,0,341.1,-12.8,83,0,5.526,57
2019,1357,2,26,12,0,473.7,-11.99,82.7,0,5.97,57
2019,1358,2,26,13,0,499.9,-11.2,84.5,0,6.392,57
2019,1359,2,26,14,0,448,-10.7,83.8,0,6.776,57
2019,1360,2,26,15,0,270,-10.53,83.4,0,6.034,57
2019,1361,2,26,16,0,215.7,-10.16,84.6,0,5.601,57
2019,1362,2,26,17,0,126.8,-9.87,85.6,0,5.163,57
2019,1363,2,26,18,0,23.29,-10.04,85.7,0,4.85,57
2019,1364,2,26,19,0,0.206,-10.25,88.3,0,4.493,57
2019,1365,2,26,20,0,0,-10.43,93.8,0,4.673,57
2019,1366,2,26,21,0,0,-10.83,95.6,0,4.347,57
2019,1367,2,26,22,0,0,-10.86,95.7,0,3.369,57
2019,1368,2,26,23,0,0,-10.87,95.7,0,2.896,57
2019,1369,2,27,0,0,0,-10.81,95.7,0,2.965,58
2019,1370,2,27,1,0,0,-10.96,95.4,0,3.262,58
2019,1371,2,27,2,0,0,-11.6,95,0,3.06,58
2019,1372,2,27,3,0,0,-11.81,95,0,2.672,58
2019,1373,2,27,4,0,0,-11.95,94.6,0,3.237,58
2019,1374,2,27,5,0,0,-12.61,94.2,0,3.83,58
2019,1375,2,27,6,0,0,-12.99,93.8,0,4.276,58
2019,1376,2,27,7,0,0.841,-13.58,93,0,4.137,58
2019,1377,2,27,8,0,58.14,-14.1,87.9,0,4.984,58
2019,1378,2,27,9,0,201.5,-14.13,85.3,0,4.578,58
2019,1379,2,27,10,0,392.8,-13.66,81.3,0,4.32,58
2019,1380,2,27,11,0,578.4,-12.82,81.6,0,4.076,58
2019,1381,2,27,12,0,662.9,-12.6,78.42,0,4.349,58
2019,1382,2,27,13,0,705.6,-12.13,76.07,0,4.158,58
2019,1383,2,27,14,0,646.8,-11.83,71.52,0,4.697,58
2019,1384,2,27,15,0,544.2,-11.3,73.4,0,4.389,58
2019,1385,2,27,16,0,406.2,-11.6,72.9,0,4.188,58
2019,1386,2,27,17,0,245,-11.84,73.42,0,3.432,58
2019,1387,2,27,18,0,65.31,-12.86,79.21,0,2.642,58
2019,1388,2,27,19,0,0.543,-14.32,81.2,0,2.48,58
2019,1389,2,27,20,0,0,-15.39,84.8,0,0.931,58
2019,1390,2,27,21,0,0,-15.66,81.3,0,1.219,58
2019,1391,2,27,22,0,0,-15.85,83.6,0,2.122,58
2019,1392,2,27,23,0,0,-15.86,83.7,0,2.253,58
2019,1393,2,28,0,0,0,-14.77,81.5,0,2.645,59
2019,1394,2,28,1,0,0,-14.39,82.4,0,2.717,59
2019,1395,2,28,2,0,0,-14.02,79.62,0,2.169,59
2019,1396,2,28,3,0,0,-13.72,80.7,0,1.894,59
2019,1397,2,28,4,0,0,-13.61,80.5,0,1.404,59
2019,1398,2,28,5,0,0,-13.49,81.4,0,1.267,59
2019,1399,2,28,6,0,0,-13.33,80.6,0,0.707,59
2019,1400,2,28,7,0,0.458,-13.1,80.4,0,0.825,59
2019,1401,2,28,8,0,37.37,-12.83,80.2,0,1.065,59
2019,1402,2,28,9,0,151.7,-12.25,80.6,0,1.513,59
2019,1403,2,28,10,0,279.7,-11.15,78.95,0,0.511,59
2019,1404,2,28,11,0,366.6,-9.94,76.5,0,0.708,59
2019,1405,2,28,12,0,480.8,-7.714,67.09,0,0.145,59
2019,1406,2,28,13,0,545.2,-6.896,66.36,0.762,0.197,59
2019,1407,2,28,14,0,444.6,-8.41,56.89,0,1.571,59
2019,1408,2,28,15,0,338.7,-8.38,56.33,0,1.749,59
2019,1409,2,28,16,0,247,-8.03,64.03,0,0.963,59
2019,1410,2,28,17,0,130.1,-8.21,62.66,0,0.827,59
2019,1411,2,28,18,0,34.1,-8.5,62.17,0,0,59
2019,1412,2,28,19,0,0.507,-8.51,68.29,0,0,59
2019,1413,2,28,20,0,0,-8.43,72.18,0,0,59
2019,1414,2,28,21,0,0,-8.35,71.72,0,0,59
2019,1415,2,28,22,0,0,-8.29,74.14,0,0,59
2019,1416,2,28,23,0,0,-8.3,79.09,0,0.026,59
2019,1417,3,1,0,0,0,-8.31,86.4,0,1.844,60
2019,1418,3,1,1,0,0,-8.56,85.3,0,1.92,60
2019,1419,3,1,2,0,0,-10.38,89.6,0,0.466,60
2019,1420,3,1,3,0,0,-11.15,88.8,0,0.019,60
2019,1421,3,1,4,0,0,-11.23,92.3,0,0,60
2019,1422,3,1,5,0,0,-11.6,93.3,0,0,60
2019,1423,3,1,6,0,0,-11.97,93.4,0,0,60
2019,1424,3,1,7,0,1.127,-10.85,95.3,0,1.608,60
2019,1425,3,1,8,0,59.31,-10.09,90.5,0,3.182,60
2019,1426,3,1,9,0,239.8,-8.89,86.1,0,2.382,60
2019,1427,3,1,10,0,394.8,-7.561,86.2,0,3.196,60
2019,1428,3,1,11,0,444.4,-6.535,80.8,0,2.913,60
2019,1429,3,1,12,0,509.9,-4.73,78.63,0,1.237,60
2019,1430,3,1,13,0,514.2,-4.407,77.46,0,2.543,60
2019,1431,3,1,14,0,548.1,-3.148,75.01,0,2.322,60
2019,1432,3,1,15,0,379.7,-2.542,76.1,0,2.379,60
2019,1433,3,1,16,0,341.7,-2.126,74.66,0,2.264,60
2019,1434,3,1,17,0,233.9,-1.56,79.19,0,2.789,60
2019,1435,3,1,18,0,42.6,-2.886,78.4,0,4.034,60
2019,1436,3,1,19,0,1.019,-3.243,78.25,0,5.113,60
2019,1437,3,1,20,0,0,-3.91,80.3,0,5.354,60
2019,1438,3,1,21,0,0,-5.096,83.4,0,6.785,60
2019,1439,3,1,22,0,0,-7.12,86.7,0,3.002,60
2019,1440,3,1,23,0,0,-8.84,89,0,1.267,60
2019,1441,3,2,0,0,0,-9.93,89.4,0,1.443,61
2019,1442,3,2,1,0,0,-10.78,90.8,0,3.087,61
2019,1443,3,2,2,0,0,-12.03,92.4,0,3.158,61
2019,1444,3,2,3,0,0,-13.29,92.5,0,3.107,61
2019,1445,3,2,4,0,0,-14.6,93.6,0,3.192,61
2019,1446,3,2,5,0,0,-14.08,93.3,0,3.229,61
2019,1447,3,2,6,0,0,-14.69,93.2,0,2.225,61
2019,1448,3,2,7,0,2.575,-14.91,93.4,0,2.803,61
2019,1449,3,2,8,0,71.05,-14.76,91.9,0,2.677,61
2019,1450,3,2,9,0,167,-14.13,90,0,3.955,61
2019,1451,3,2,10,0,349,-13.49,86.4,0,4.131,61
2019,1452,3,2,11,0,453,-12.48,86.4,0,4.713,61
2019,1453,3,2,12,0,548.2,-11.45,84.3,0,4.124,61
2019,1454,3,2,13,0,523.6,-10.41,82.9,0,4.124,61
2019,1455,3,2,14,0,492.5,-9.05,84.2,0,3.358,61
2019,1456,3,2,15,0,472.4,-8.9,83.1,0,4.002,61
2019,1457,3,2,16,0,311.5,-8.87,84.7,0,3.631,61
2019,1458,3,2,17,0,171.9,-8.76,82.9,0,4.269,61
2019,1459,3,2,18,0,51.73,-9.59,83.2,0,3.994,61
2019,1460,3,2,19,0,0.812,-10.7,83.1,0,4.871,61
2019,1461,3,2,20,0,0,-11.33,80.7,0,4.792,61
2019,1462,3,2,21,0,0,-11.82,82.7,0,4.811,61
2019,1463,3,2,22,0,0,-12.79,87.2,0,5.412,61
2019,1464,3,2,23,0,0,-14.16,85.9,0,5.106,61
2019,1465,3,3,0,0,0,-15.15,85.2,0,4.822,62
2019,1466,3,3,1,0,0,-16,84,0,4.827,62
2019,1467,3,3,2,0,0,-17.2,84.7,0,5.784,62
2019,1468,3,3,3,0,0,-18.14,85.3,0,5.513,62
2019,1469,3,3,4,0,0,-18.95,84.7,0,6.227,62
2019,1470,3,3,5,0,0,-19.92,81.2,0,6.967,62
2019,1471,3,3,6,0,0,-20.75,80.6,0,6.473,62
2019,1472,3,3,7,0,1.58,-21.15,79.18,0,5.468,62
2019,1473,3,3,8,0,68.89,-21.1,78.14,0,4.459,62
2019,1474,3,3,9,0,185.7,-20.92,72.64,0,3.593,62
2019,1475,3,3,10,0,475.7,-20.15,69.53,0,4.122,62
2019,1476,3,3,11,0,615.2,-19.1,67.73,0,3.596,62
2019,1477,3,3,12,0,704.6,-18.25,66.68,0,3.583,62
2019,1478,3,3,13,0,732.4,-17.82,65.27,0,4.937,62
2019,1479,3,3,14,0,695.6,-17.4,63.97,0,7.057,62
2019,1480,3,3,15,0,600.2,-17.51,68.02,0,6.979,62
2019,1481,3,3,16,0,455.7,-18.03,72.25,0,7.442,62
2019,1482,3,3,17,0,277.3,-18.46,74.9,0,7.38,62
2019,1483,3,3,18,0,90.4,-19.08,76.73,0,6.945,62
2019,1484,3,3,19,0,2.364,-19.86,79.38,0,5.575,62
2019,1485,3,3,20,0,0,-20.22,77.89,0,6.078,62
2019,1486,3,3,21,0,0,-20.41,79.51,0,6.582,62
2019,1487,3,3,22,0,0,-20.57,78.69,0,6.939,62
2019,1488,3,3,23,0,0,-20.43,78.36,0,7.556,62
2019,1489,3,4,0,0,0,-20.68,79.66,0,7.172,63
2019,1490,3,4,1,0,0,-20.78,80.2,0,6.801,63
2019,1491,3,4,2,0,0,-20.69,80.2,0,6.393,63
2019,1492,3,4,3,0,0,-20.78,81.4,0,6.551,63
2019,1493,3,4,4,0,0,-21.1,81.7,0,6.216,63
2019,1494,3,4,5,0,0,-21.05,81.4,0,5.773,63
2019,1495,3,4,6,0,0,-21.04,80.9,0,6.169,63
2019,1496,3,4,7,0,4.538,-20.9,80.3,0,6.332,63
2019,1497,3,4,8,0,119.1,-20.37,77.45,0,6.399,63
2019,1498,3,4,9,0,304.6,-19.41,76.34,0,7.401,63
2019,1499,3,4,10,0,481,-18.4,76.16,0,7.951,63
2019,1500,3,4,11,0,621.8,-17.56,76.04,0,8.055,63
2019,1501,3,4,12,0,711.1,-16.51,75.86,0,7.633,63
2019,1502,3,4,13,0,737.6,-15.74,76.58,0,7.941,63
2019,1503,3,4,14,0,696.5,-14.88,76.56,0,8.434,63
2019,1504,3,4,15,0,607.8,-14.11,74.36,0,8.174,63
2019,1505,3,4,16,0,445.7,-13.8,75.31,0,9.4,63
2019,1506,3,4,17,0,281.5,-13.68,73.6,0,9.59,63
2019,1507,3,4,18,0,99.8,-14.03,73.53,0,8.772,63
2019,1508,3,4,19,0,2.604,-14.83,76.18,0,6.351,63
2019,1509,3,4,20,0,0,-14.9,75.02,0,6.086,63
2019,1510,3,4,21,0,0,-15.08,75.78,0,6.614,63
2019,1511,3,4,22,0,0,-15.35,76.08,0,6.984,63
2019,1512,3,4,23,0,0,-15.35,76.78,0,6.931,63
2019,1513,3,5,0,0,0,-15.31,78.62,0,6.723,64
2019,1514,3,5,1,0,0,-16.04,81.1,0,5.234,64
2019,1515,3,5,2,0,0,-15.99,80.6,0,4.949,64
2019,1516,3,5,3,0,0,-16.32,82.7,0,4.488,64
2019,1517,3,5,4,0,0,-14.72,82.3,0,5.646,64
2019,1518,3,5,5,0,0,-13.94,84.2,0,6.937,64
2019,1519,3,5,6,0,0,-14.21,86.2,0,7.282,64
2019,1520,3,5,7,0,5.137,-14.88,86.6,0,6.128,64
2019,1521,3,5,8,0,122.5,-14.69,84.1,0,5.719,64
2019,1522,3,5,9,0,308.7,-13.54,81.7,0,6.818,64
2019,1523,3,5,10,0,486.7,-12.41,80.8,0,6.876,64
2019,1524,3,5,11,0,627,-11.69,78.9,0,6.823,64
2019,1525,3,5,12,0,717.2,-10.65,73.9,0,6.385,64
2019,1526,3,5,13,0,743.9,-9.66,67.88,0,5.726,64
2019,1527,3,5,14,0,697,-9.22,70.25,0,7.388,64
2019,1528,3,5,15,0,613.4,-8.86,71.87,0,7.823,64
2019,1529,3,5,16,0,429.9,-8.95,75.14,0,8.204,64
2019,1530,3,5,17,0,262.2,-8.99,72.33,0,7.3,64
2019,1531,3,5,18,0,103,-9.44,74.35,0,6.628,64
2019,1532,3,5,19,0,2.627,-10.92,79.74,0,4.92,64
2019,1533,3,5,20,0,0,-12.57,82,0,4.42,64
2019,1534,3,5,21,0,0,-15,85.5,0,2.701,64
2019,1535,3,5,22,0,0,-16.33,87.2,0,2.692,64
2019,1536,3,5,23,0,0,-16.77,87.2,0,3.024,64
2019,1537,3,6,0,0,0,-16.53,87.8,0,4.023,65
2019,1538,3,6,1,0,0,-15.78,87.3,0,4.279,65
2019,1539,3,6,2,0,0,-16.37,86.9,0,3.373,65
2019,1540,3,6,3,0,0,-16.99,87.1,0,3.101,65
2019,1541,3,6,4,0,0,-16.36,87.3,0,3.186,65
2019,1542,3,6,5,0,0,-15.47,85.8,0,2.87,65
2019,1543,3,6,6,0,0,-16.29,88.3,0,3.444,65
2019,1544,3,6,7,0,6.729,-16.35,87.7,0,3.4,65
2019,1545,3,6,8,0,126.5,-15.79,85.2,0,2.833,65
2019,1546,3,6,9,0,309.4,-14.1,79.48,0,4.404,65
2019,1547,3,6,10,0,484,-11.21,74.81,0,4.63,65
2019,1548,3,6,11,0,631.6,-7.713,69.56,0,4.093,65
2019,1549,3,6,12,0,689.5,-6.091,70.94,0,5.023,65
2019,1550,3,6,13,0,768.5,-3.971,69.68,0,4.774,65
2019,1551,3,6,14,0,584,-3.385,68.12,0,4.902,65
2019,1552,3,6,15,0,483,-2.503,64.6,0,3.614,65
2019,1553,3,6,16,0,380.6,-2.17,64.43,0,2.712,65
2019,1554,3,6,17,0,249.6,-2.732,70.45,0,2.854,65
2019,1555,3,6,18,0,60.33,-3.971,71.13,0,2.475,65
2019,1556,3,6,19,0,1.151,-4.871,66.36,0,2.03,65
2019,1557,3,6,20,0,0,-5.761,68.54,0,1.116,65
2019,1558,3,6,21,0,0,-7.088,79.63,0,1.245,65
2019,1559,3,6,22,0,0,-8.33,80.9,0,1.491,65
2019,1560,3,6,23,0,0,-9.2,82.3,0,1.813,65
2019,1561,3,7,0,0,0,-9.93,85.6,0,0.717,66
2019,1562,3,7,1,0,0,-10.39,87.1,0,2.017,66
2019,1563,3,7,2,0,0,-10.47,86.4,0,3.123,66
2019,1564,3,7,3,0,0,-10.53,86.3,0,3.728,66
2019,1565,3,7,4,0,0,-10.73,86.6,0,3.429,66
2019,1566,3,7,5,0,0,-10.65,86.1,0,3.674,66
2019,1567,3,7,6,0,0,-10.4,82.8,0,2.713,66
2019,1568,3,7,7,0,2.009,-10.2,83.6,0,2.77,66
2019,1569,3,7,8,0,42.73,-10.03,83.5,0,3.048,66
2019,1570,3,7,9,0,109.4,-9.62,83.2,0.254,4.407,66
2019,1571,3,7,10,0,186.1,-8.93,84.2,0.508,3.771,66
2019,1572,3,7,11,0,315.2,-8.73,91.1,0.762,4.164,66
2019,1573,3,7,12,0,407.9,-8.26,90.6,0.762,4.428,66
2019,1574,3,7,13,0,487.6,-7.472,90.5,2.032,4.151,66
2019,1575,3,7,14,0,531.2,-7.069,90.3,1.016,4.937,66
2019,1576,3,7,15,0,423.3,-6.533,91,0.508,5.171,66
2019,1577,3,7,16,0,305.6,-6.06,90.5,0.254,5.739,66
2019,1578,3,7,17,0,160.9,-5.822,90.8,0,5.695,66
2019,1579,3,7,18,0,49.64,-5.858,91.5,0,5.77,66
2019,1580,3,7,19,0,1.409,-5.964,92.2,0,5.346,66
2019,1581,3,7,20,0,0,-5.814,93.4,0,5.085,66
2019,1582,3,7,21,0,0,-5.762,93.9,0,4.251,66
2019,1583,3,7,22,0,0,-5.673,94.5,0,4.741,66
2019,1584,3,7,23,0,0,-5.567,94.1,0,4.275,66
2019,1585,3,8,0,0,0,-5.569,95,0,4.148,67
2019,1586,3,8,1,0,0,-5.513,95.6,0,4.073,67
2019,1587,3,8,2,0,0,-5.476,96.4,0,3.523,67
2019,1588,3,8,3,0,0,-5.456,97.3,0,3.084,67
2019,1589,3,8,4,0,0,-5.369,97.5,0,2.349,67
2019,1590,3,8,5,0,0,-5.21,97.5,0,2.642,67
2019,1591,3,8,6,0,0,-5.009,97.8,0,2.276,67
2019,1592,3,8,7,0,2.591,-4.825,97.9,0,2.231,67
2019,1593,3,8,8,0,54.2,-4.466,97.2,0,2.242,67
2019,1594,3,8,9,0,167.2,-3.839,96.5,0,2.518,67
2019,1595,3,8,10,0,309.5,-3.108,95.5,0,3.274,67
2019,1596,3,8,11,0,455,-2.109,92.4,0,2.959,67
2019,1597,3,8,12,0,560.7,-1.145,90.3,0,2.884,67
2019,1598,3,8,13,0,615.2,-0.259,87.9,0,2.922,67
2019,1599,3,8,14,0,598.3,0.408,86.5,0,2.761,67
2019,1600,3,8,15,0,517,0.626,86.6,0,2.904,67
2019,1601,3,8,16,0,431.3,0.911,88.1,0,2.774,67
2019,1602,3,8,17,0,256.4,0.56,91.2,0,3.051,67
2019,1603,3,8,18,0,54.31,0.107,95.3,0,4.304,67
2019,1604,3,8,19,0,1.274,-0.145,95.4,0,3.873,67
2019,1605,3,8,20,0,0,-0.042,96.2,0,4.732,67
2019,1606,3,8,21,0,0,-0.137,97.4,0,4.267,67
2019,1607,3,8,22,0,0,-0.057,99.1,0,4.807,67
2019,1608,3,8,23,0,0,0.056,99.8,0,6.881,67
2019,1609,3,9,0,0,0,0.2,100,0,6.946,68
2019,1610,3,9,1,0,0,0.185,100,0,7.386,68
2019,1611,3,9,2,0,0,0.045,100,0,6.955,68
2019,1612,3,9,3,0,0,0.014,100,0,6.94,68
2019,1613,3,9,4,0,0,0.007,100,0,6.516,68
2019,1614,3,9,5,0,0,0.046,100,0,7.347,68
2019,1615,3,9,6,0,0,0.115,100,0,7.598,68
2019,1616,3,9,7,0,0.469,0.417,100,0,7.829,68
2019,1617,3,9,8,0,14.17,0.63,100,1.27,7.24,68
2019,1618,3,9,9,0,50.77,0.697,100,1.016,8.065,68
2019,1619,3,9,10,0,115.8,0.768,100,0.508,7.533,68
2019,1620,3,9,11,0,133,0.866,100,3.048,7.473,68
2019,1621,3,9,12,0,170.7,0.818,100,1.27,7.396,68
2019,1622,3,9,13,0,151.6,0.807,99.7,1.016,9.072,68
2019,1623,3,9,14,0,145,1.051,99.4,0,6.8,68
2019,1624,3,9,15,0,99.4,0.974,100,0.508,4.155,68
2019,1625,3,9,16,0,248.4,1.177,98.7,1.016,1.036,68
2019,1626,3,9,17,0,109.4,1.008,100,0.254,0.468,68
2019,1627,3,9,18,0,37.14,0.506,100,0.508,1.601,68
2019,1628,3,9,19,0,2.538,0.552,100,0,4.534,68
2019,1629,3,9,20,0,0,0.651,99,0,7.666,68
2019,1630,3,9,21,0,0,0.96,96.5,0,10.138,68
2019,1631,3,9,22,0,0,1.013,95.6,0,10.338,68
2019,1632,3,9,23,0,0,0.798,94.4,0,11.384,68
2019,1633,3,10,0,0,0,0.54,91.4,0.254,12.311,69
2019,1634,3,10,1,0,0,-0.081,90.1,0,12.002,69
2019,1635,3,10,2,0,0,-0.821,90.9,0,11.883,69
2019,1636,3,10,3,0,0,-1.561,91.7,0,11.763,69
2019,1637,3,10,4,0,0,-2.695,89.8,0,11.883,69
2019,1638,3,10,5,0,0,-3.51,91.2,0,11.115,69
2019,1639,3,10,6,0,0,-4.281,90.6,0,10.557,69
2019,1640,3,10,7,0,0,-4.572,88.5,0,10.537,69
2019,1641,3,10,8,0,12.27,-5.531,86.9,0,9.789,69
2019,1642,3,10,9,0,156.4,-5.869,84.7,0,8.772,69
2019,1643,3,10,10,0,321.5,-5.255,82.1,0,8.244,69
2019,1644,3,10,11,0,517.2,-4.52,79.06,0,7.804,69
2019,1645,3,10,12,0,646.8,-3.624,76.75,0,8.324,69
2019,1646,3,10,13,0,742.8,-2.474,71.57,0,7.455,69
2019,1647,3,10,14,0,741.3,-1.762,74.29,0,6.971,69
2019,1648,3,10,15,0,730.3,-1.461,72.31,0,6.988,69
2019,1649,3,10,16,0,608.4,-1.005,70.96,0,7.891,69
2019,1650,3,10,17,0,484.1,-0.73,67.36,0,7.417,69
2019,1651,3,10,18,0,305,-0.483,70.32,0,5.777,69
2019,1652,3,10,19,0,116.9,-0.944,74.27,0,5.11,69
2019,1653,3,10,20,0,5.182,-2.744,85.4,0,3.003,69
2019,1654,3,10,21,0,0,-4.858,89,0,2.1,69
2019,1655,3,10,22,0,0,-5.459,86.2,0,2.043,69
2019,1656,3,10,23,0,0,-4.635,89.7,0,1.779,69
2019,1657,3,10,0,0,0,-4.943,92.3,0,1.363,70
2019,1658,3,11,1,0,0,-3.976,87.8,0,1.408,70
2019,1659,3,11,2,0,0,-3.333,89.8,0,1.735,70
2019,1660,3,11,3,0,0,-3.612,92.8,0,2.045,70
2019,1661,3,11,4,0,0,-3.41,86.2,0,2.723,70
2019,1662,3,11,5,0,0,-4.702,93.6,0,2.265,70
2019,1663,3,11,6,0,0,-4.273,90.8,0,2.186,70
2019,1664,3,11,7,0,0,-4.008,90.2,0,1.683,70
2019,1665,3,11,8,0,5.181,-4.009,91.6,0,0.352,70
2019,1666,3,11,9,0,95.3,-3.696,92.3,0,1.239,70
2019,1667,3,11,10,0,314.4,-1.732,75.46,0,0.531,70
2019,1668,3,11,11,0,494,1.739,75.56,0,0.129,70
2019,1669,3,11,12,0,588,1.164,73.25,0,0.877,70
2019,1670,3,11,13,0,776.6,1.831,75.73,0,1.895,70
2019,1671,3,11,14,0,771.9,1.737,76.23,0,2.561,70
2019,1672,3,11,15,0,713.1,2.25,75.63,0,2.419,70
2019,1673,3,11,16,0,628.8,2.724,72.85,0,2.191,70
2019,1674,3,11,17,0,483.9,2.959,72.4,0,1.79,70
2019,1675,3,11,18,0,304.2,3.279,71.15,0,0,70
2019,1676,3,11,19,0,107.5,2.342,71.33,0,0.956,70
2019,1677,3,11,20,0,2.901,1.242,77.2,0,1.774,70
2019,1678,3,11,21,0,0,0.105,77.12,0,1.419,70
2019,1679,3,11,22,0,0,-1.607,86.9,0,0.706,70
2019,1680,3,11,23,0,0,-3.329,88.8,0,1.19,70
2019,1681,3,11,0,0,0,-3.302,89.1,0,1.734,71
2019,1682,3,12,1,0,0,-2.994,90.2,0,1.272,71
2019,1683,3,12,2,0,0,-3.21,90.2,0,1.777,71
2019,1684,3,12,3,0,0,-2.518,91.8,0,2.34,71
2019,1685,3,12,4,0,0,-2.456,92.3,0,2.567,71
2019,1686,3,12,5,0,0,-2.106,92.9,0,2.196,71
2019,1687,3,12,6,0,0,-1.792,91.3,0,2.649,71
2019,1688,3,12,7,0,0,-0.71,89.4,0,3.174,71
2019,1689,3,12,8,0,2.966,-0.127,90.6,0,3.45,71
2019,1690,3,12,9,0,38.22,0.686,87.8,0,3.525,71
2019,1691,3,12,10,0,102.5,1.344,88.1,0,3.789,71
2019,1692,3,12,11,0,187.2,1.541,88.6,0,3.914,71
2019,1693,3,12,12,0,261,1.909,87.4,0,3.379,71
2019,1694,3,12,13,0,227.3,2.185,90.9,0,4.24,71
2019,1695,3,12,14,0,205.8,2.111,96.3,0.508,4.123,71
2019,1696,3,12,15,0,152.5,2.134,98.2,0.508,3.229,71
2019,1697,3,12,16,0,233.1,2.21,99.5,0.254,3.837,71
2019,1698,3,12,17,0,84.1,2.059,99,0.508,4.055,71
2019,1699,3,12,18,0,57.69,2.413,99.7,0,4.055,71
2019,1700,3,12,19,0,14.58,2.423,100,0,3.903,71
2019,1701,3,12,20,0,0.702,2.47,100,0,3.382,71
2019,1702,3,12,21,0,0,3.014,100,0,3.834,71
2019,1703,3,12,22,0,0,3.374,100,0,3.396,71
2019,1704,3,12,23,0,0,3.029,100,0.254,3.038,71
2019,1705,3,12,0,0,0,2.578,100,0.254,3.39,72
2019,1706,3,13,1,0,0,1.947,100,0,3.283,72
2019,1707,3,13,2,0,0,2.313,100,0,3.435,72
2019,1708,3,13,3,0,0,2.771,100,0,3.477,72
2019,1709,3,13,4,0,0,3.176,100,0,2.625,72
2019,1710,3,13,5,0,0,2.898,100,0,2.429,72
2019,1711,3,13,6,0,0,3.051,100,0.254,1.491,72
2019,1712,3,13,7,0,0,2.816,100,0,2.149,72
2019,1713,3,13,8,0,1.54,3.455,100,0,2.991,72
2019,1714,3,13,9,0,24.77,4.168,100,0.254,4.658,72
2019,1715,3,13,10,0,57.05,4.69,100,0,4.766,72
2019,1716,3,13,11,0,89.2,4.611,100,0,4.678,72
2019,1717,3,13,12,0,56.75,4.565,100,1.016,4.721,72
2019,1718,3,13,13,0,99.2,4.848,100,0,4.739,72
